user_id,order_num,order_num_optipro,prescript_lab,order_date_processed,order_product_price,order_total
stjohn,1659010,22,25,2024-04-10,34.00,33.99
stjohn,1659011,23,25,2024-04-10,34.00,33.99
stjohn,1659049,27,25,2024-04-10,52.00,51.99
stjohn,1659061,21,25,2024-04-10,94.00,99.99
stjohn,1659062,20,25,2024-04-10,94.00,99.99
stjohn,1659063,29,25,2024-04-10,42.00,41.99
stjohn,1659064,32,25,2024-04-10,100.00,105.99
stjohn,1659065,30,25,2024-04-10,42.00,41.99
stjohn,1659292,61,25,2024-04-11,28.00,27.99
stjohn,1659069,18,25,2024-04-11,106.00,111.99
stjohn,1659070,16,25,2024-04-11,80.00,85.99
stjohn,1659072,46,25,2024-04-11,80.00,85.99
stjohn,1659073,48,25,2024-04-11,80.00,85.99
stjohn,1659504,90,25,2024-04-12,34.00,33.99
stjohn,1659443,81,25,2024-04-12,80.00,85.99
stjohn,1659444,83,25,2024-04-12,204.00,0.00
stjohn,1659446,79,25,2024-04-12,58.00,57.99
stjohn,1659447,80,25,2024-04-12,80.00,85.99
stjohn,1659506,89,25,2024-04-12,80.00,85.99
stjohn,1659511,64,25,2024-04-12,58.00,59.99
stjohn,1659516,73,25,2024-04-12,84.00,89.99
stjohn,1659517,74,25,2024-04-12,98.00,103.99
stjohn,1659660,94,25,2024-04-14,80.00,85.99
stjohn,1659661,95,25,2024-04-14,62.00,67.99
stjohn,1659664,99,25,2024-04-14,56.00,55.99
stjohn,1659665,100,25,2024-04-14,80.00,85.99
stjohn,1659666,101,25,2024-04-14,128.00,132.99
stjohn,1659668,51,25,2024-04-14,150.00,155.99
stjohn,1659669,34,25,2024-04-14,88.00,92.99
stjohn,1659670,35,25,2024-04-14,88.00,92.99
stjohn,1659671,55,25,2024-04-14,118.00,123.99
stjohn,1659677,54,25,2024-04-14,124.00,129.99
stjohn,1659678,53,25,2024-04-14,124.00,129.99
stjohn,1659681,109,25,2024-04-14,124.00,131.99
stjohn,1659683,107,25,2024-04-14,196.00,201.99
stjohn,1659684,106,25,2024-04-14,104.00,109.99
stjohn,1659685,105,25,2024-04-14,104.00,109.99
stjohn,1659688,102,25,2024-04-14,236.00,241.99
stjohn,1659689,50,25,2024-04-14,98.00,103.99
stjohn,1659893,124,25,2024-04-16,108.00,113.99
stjohn,1659895,121,25,2024-04-16,94.00,99.99
stjohn,1659896,122,25,2024-04-16,106.00,111.99
stjohn,1659998,142,25,2024-04-17,128.00,132.99
stjohn,1660001,144,25,2024-04-17,94.00,99.99
stjohn,1660002,145,25,2024-04-17,100.00,105.99
stjohn,1660003,146,25,2024-04-17,58.00,57.99
stjohn,1660004,28,25,2024-04-17,80.00,0.00
stjohn,1660006,150,25,2024-04-17,66.00,65.99
stjohn,1660007,151,25,2024-04-17,58.00,57.99
stjohn,1660008,152,25,2024-04-17,58.00,57.99
stjohn,1660017,154,25,2024-04-17,80.00,85.99
stjohn,1660009,155,25,2024-04-17,94.00,99.99
stjohn,1660018,36,25,2024-04-17,58.00,57.99
stjohn,1660020,140,25,2024-04-17,124.00,131.99
stjohn,1660021,118,25,2024-04-17,100.00,0.00
stjohn,1660026,135,25,2024-04-17,192.00,199.99
stjohn,1660029,147,25,2024-04-17,58.00,57.99
stjohn,1660153,160,25,2024-04-17,88.00,92.99
stjohn,1660183,164,25,2024-04-18,104.00,109.99
stjohn,1660184,165,25,2024-04-18,44.00,43.99
stjohn,1660185,166,25,2024-04-18,128.00,132.99
stjohn,1660224,171,25,2024-04-18,94.00,99.99
stjohn,1660324,172,25,2024-04-18,100.00,105.99
stjohn,1660338,177,25,2024-04-18,98.00,105.99
stjohn,1660326,65,25,2024-04-18,92.00,91.99
stjohn,1660339,175,25,2024-04-18,72.00,73.99
stjohn,1660606,183,25,2024-04-20,104.00,103.99
stjohn,1660609,195,25,2024-04-20,94.00,99.99
stjohn,1660611,188,25,2024-04-20,98.00,103.99
stjohn,1660615,189,25,2024-04-20,80.00,85.99
stjohn,1660702,213,25,2024-04-22,126.00,131.99
stjohn,1660638,221,25,2024-04-22,104.00,109.99
stjohn,1660640,206,25,2024-04-22,104.00,103.99
stjohn,1660643,197,25,2024-04-22,94.00,99.99
stjohn,1660645,199,25,2024-04-22,104.00,109.99
stjohn,1660646,208,25,2024-04-22,196.00,0.00
stjohn,1660648,209,25,2024-04-22,152.00,157.99
stjohn,1660649,186,25,2024-04-22,94.00,99.99
stjohn,1660704,212,25,2024-04-22,236.00,245.99
stjohn,1660709,204,25,2024-04-22,164.00,0.00
stjohn,1660777,226,25,2024-04-22,196.00,201.99
stjohn,1660779,228,25,2024-04-22,124.00,131.99
stjohn,1660780,202,25,2024-04-22,104.00,119.99
stjohn,1660942,233,25,2024-04-23,80.00,85.99
stjohn,1660943,235,25,2024-04-23,94.00,99.99
stjohn,1660976,237,25,2024-04-23,118.00,125.99
stjohn,1661071,242,25,2024-04-24,88.00,92.99
stjohn,1661072,243,25,2024-04-24,84.00,89.99
stjohn,1661142,245,25,2024-04-24,156.00,160.99
stjohn,1661144,250,25,2024-04-24,124.00,131.99
stjohn,1661145,251,25,2024-04-24,118.00,125.99
stjohn,1661146,39,25,2024-04-24,80.00,85.99
stjohn,1661147,40,25,2024-04-24,100.00,105.99
stjohn,1661149,38,25,2024-04-24,80.00,85.99
stjohn,1661150,37,25,2024-04-24,100.00,105.99
stjohn,1661280,255,25,2024-04-25,100.00,105.99
stjohn,1661281,256,25,2024-04-25,98.00,105.99
stjohn,1661282,257,25,2024-04-25,140.00,0.00
stjohn,1661330,261,25,2024-04-25,118.00,125.99
stjohn,1661331,263,25,2024-04-25,126.00,131.99
stjohn,1661334,267,25,2024-04-25,104.00,109.99
stjohn,1661694,275,25,2024-04-27,118.00,123.99
stjohn,1661695,282,25,2024-04-27,100.00,105.99
stjohn,1661626,273,25,2024-04-27,94.00,99.99
stjohn,1661627,277,25,2024-04-27,98.00,103.99
stjohn,1661628,279,25,2024-04-27,98.00,105.99
stjohn,1661696,276,25,2024-04-27,98.00,103.99
stjohn,1661697,280,25,2024-04-27,98.00,105.99
stjohn,1661699,269,25,2024-04-27,118.00,123.99
stjohn,1661701,286,25,2024-04-27,104.00,109.99
stjohn,1661702,288,25,2024-04-27,98.00,103.99
stjohn,1661703,289,25,2024-04-27,58.00,57.99
stjohn,1661706,292,25,2024-04-27,108.00,113.99
stjohn,1661751,302,25,2024-04-29,100.00,105.99
stjohn,1661817,307,25,2024-04-29,100.00,105.99
stjohn,1661820,311,25,2024-04-29,108.00,113.99
stjohn,1661821,312,25,2024-04-29,108.00,113.99
stjohn,1662047,323,25,2024-04-30,52.00,85.94
stjohn,1661997,315,25,2024-04-30,196.00,201.99
stjohn,1661998,316,25,2024-04-30,112.00,116.99
stjohn,1662000,308,25,2024-04-30,100.00,105.99
stjohn,1662001,319,25,2024-04-30,118.00,125.99
stjohn,1662002,320,25,2024-04-30,98.00,105.99
stjohn,1662003,278,25,2024-04-30,112.00,116.99
stjohn,1662004,321,25,2024-04-30,112.00,0.00
stjohn,1662005,322,25,2024-04-30,98.00,103.99
stjohn,1662007,324,25,2024-04-30,52.00,57.00
stjohn,1662050,324,25,2024-04-30,52.00,56.99
stjohn,1662215,329,25,2024-05-02,124.00,129.99
stjohn,1662217,331,25,2024-05-02,94.00,109.99
stjohn,1662218,332,25,2024-05-02,80.00,85.99
stjohn,1662221,335,25,2024-05-02,100.00,105.99
stjohn,1662222,336,25,2024-05-02,80.00,85.99
stjohn,1662223,337,25,2024-05-02,80.00,0.00
stjohn,1662384,339,25,2024-05-02,126.00,131.99
stjohn,1662385,284,25,2024-05-02,118.00,125.99
stjohn,1662386,300,25,2024-05-02,100.00,105.99
stjohn,1662388,340,25,2024-05-02,98.00,103.99
stjohn,1662389,341,25,2024-05-02,96.00,101.99
stjohn,1662392,346,25,2024-05-02,118.00,133.99
stjohn,1662410,349,25,2024-05-02,118.00,123.99
stjohn,1662411,348,25,2024-05-02,100.00,105.99
stjohn,1662413,353,25,2024-05-02,76.00,75.99
stjohn,1662414,355,25,2024-05-02,138.00,142.99
stjohn,1662415,354,25,2024-05-02,88.00,0.00
stjohn,1662625,360,25,2024-05-03,88.00,92.99
